ts_code,name,industry,market,list_date,act_name,total_mv,pe_ttm,pb,employees,mv_亿,top1_holder,top1_hold_ratio,latest_holder_end_date,founder_best_ratio,founder_best_rank,mgr_latest_ann_date,mgr_count,mgr_avg_age,mgr_high_edu_ratio,mgr_high_edu_count,mgr_edu_sample_n,founder_major_holder,young_mgmt,high_edu_mgmt,mgr_data_ok,all_match_proxy
920122.BJ,中纺标,综合类,北交所,20220927,国务院国有资产监督管理委员会,253389.0707,117.6467,7.4683,521.0,25.33890707,中国纺织科学研究院有限公司,58.5416,20250930,,,20251118,1.0,45.0,1.0,1.0,1.0,False,True,True,False,False
920950.BJ,迅安科技,元器件,北交所,20230111,高为人,120758.04,28.9582,3.7843,236.0,12.075804,高为人,37.5957,20250930,37.5957,1.0,20251226,1.0,62.0,0.0,0.0,1.0,True,False,False,False,False
001206.SZ,依依股份,造纸,主板,20210518,高福忠,375334.4302,20.5079,2.0229,1531.0,37.53344302,高福忠,31.4242,20251231,31.4242,1.0,20250712,15.0,52.4,0.26666666666666666,4.0,15.0,True,False,False,True,False
920090.BJ,同辉信息,IT设备,北交所,20210809,戴福昊,117407.4586,,25.7707,86.0,11.74074586,戴福昊,18.1358,20250930,18.1358,1.0,20251223,1.0,,,0.0,0.0,True,False,False,False,False
920158.BJ,长江能科,专用机械,北交所,20251016,刘家诚,253649.82,46.5997,4.5054,326.0,25.364982,江苏三星科技有限公司,25.8786,20251231,25.828,2.0,20251224,1.0,28.0,0.0,0.0,1.0,True,True,False,False,False
688197.SH,首药控股-U,化学制药,科创板,20220323,李文军,623877.6439,,9.3804,178.0,62.38776439,李文军,49.0542,20251231,49.0542,1.0,20250916,3.0,39.666666666666664,1.0,3.0,3.0,True,True,True,True,True
688478.SH,晶升股份,半导体,科创板,20230424,李辉,562873.2785,,3.725,210.0,56.287327850000004,李辉,16.08,20250930,16.08,1.0,,,,,,,True,False,False,False,False
688292.SH,浩瀚深度,通信设备,科创板,20220818,张跃,385262.6523,,3.798,662.0,38.52626523,张跃,24.8718,20250930,24.8718,1.0,20251119,8.0,50.25,0.75,6.0,8.0,True,False,True,True,False
688276.SH,百克生物,生物制药,科创板,20210625,长春新区国有资产监督管理局,730932.9757,,1.9027,1274.0,73.09329756999999,长春高新技术产业(集团)股份有限公司,41.4565,20250930,,,20251115,1.0,36.0,0.0,0.0,1.0,False,True,False,False,False
301575.SZ,艾芬达,家居用品,创业板,20250910,吴剑斌,396601.92,30.9707,2.8887,1777.0,39.660191999999995,上饶市润丰汇通电子有限公司,27.6912,20250930,5.3075,3.0,20251023,1.0,41.0,0.0,0.0,1.0,True,True,False,False,False
920015.BJ,锦华新材,化工原料,北交所,20250925,浙江省人民政府国有资产监督管理委员会,577514.0014,29.6556,3.4442,234.0,57.751400139999994,巨化集团有限公司,61.8652,20250930,,,20251223,1.0,61.0,0.0,0.0,1.0,False,False,False,False,False
301181.SZ,标榜股份,汽车配件,创业板,20220221,赵奇,560373.7191,47.191,3.8358,454.0,56.03737191,江阴标榜网络科技有限公司,33.7543,20251231,16.7084,2.0,20250915,2.0,47.0,0.5,1.0,2.0,True,False,True,False,False
920679.BJ,前进科技,机械基件,北交所,20231110,杨杰,104439.5,53.6655,2.0731,252.0,10.44395,缙云县日进投资有限公司,41.8979,20250930,0.6446,15.0,20250724,3.0,49.666666666666664,0.0,0.0,3.0,False,False,False,True,False
301009.SZ,可靠股份,造纸,创业板,20210617,金利伟,322697.82,87.013,2.4199,674.0,32.269782,金利伟,30.1292,20250930,30.1292,1.0,20251225,3.0,42.666666666666664,0.0,0.0,3.0,True,True,False,True,False
001400.SZ,江顺科技,专用机械,主板,20250424,张理罡,1277760.0,115.1466,10.3883,1296.0,127.776,张理罡,36.7125,20250930,36.7125,1.0,20251220,2.0,49.0,0.0,0.0,2.0,True,False,False,False,False
688038.SH,中科通达,软件服务,科创板,20210713,王开学,276037.7048,,4.6433,477.0,27.60377048,王开学,16.9372,20250930,16.9372,1.0,20251111,1.0,41.0,0.0,0.0,1.0,True,True,False,False,False
688163.SH,赛伦生物,生物制药,科创板,20220311,赵爱仙,413941.5,80.0452,3.7205,326.0,41.39415,赵爱仙,34.0491,20250930,34.0491,1.0,20250812,3.0,54.333333333333336,0.6666666666666666,2.0,3.0,True,False,True,True,False
920419.BJ,路斯股份,饲料,北交所,20220311,郭洪谦,147211.62,23.7872,2.3839,2833.0,14.721162,山东寿光天成食品集团有限公司,37.8265,20250930,,,20251014,3.0,54.0,0.3333333333333333,1.0,3.0,False,False,False,True,False
688691.SH,灿芯股份,半导体,科创板,20240411,无实际控制人,1263000.0,,10.2015,346.0,126.3,中芯国际控股有限公司,14.232,20251231,,,20250828,1.0,62.0,1.0,1.0,1.0,False,False,True,False,False
001225.SZ,和泰机电,专用机械,主板,20230222,徐青,335591.346,98.4086,2.4217,279.0,33.5591346,杭州和泰控股有限公司,59.2104,20251231,,,20251031,1.0,30.0,1.0,1.0,1.0,False,True,True,False,False
301379.SZ,天山电子,元器件,创业板,20221101,王嗣纬,511667.6195,32.5365,3.6199,2293.0,51.166761949999994,王嗣纬,14.8796,20250930,14.8796,1.0,20251113,1.0,36.0,0.0,0.0,1.0,True,True,False,False,False
301182.SZ,凯旺科技,元器件,创业板,20211223,陈海刚,643538.5372,,8.4354,3247.0,64.35385372,深圳市凯鑫投资有限公司,40.4397,20250930,8.2184,3.0,20251205,11.0,49.72727272727273,0.5454545454545454,6.0,11.0,True,False,True,True,False
920016.BJ,中草香料,日用化工,北交所,20240913,李莉,133409.683,61.7408,3.4179,341.0,13.340968299999998,李莉,40.8385,20251231,40.8385,1.0,20250807,11.0,47.54545454545455,0.2727272727272727,3.0,11.0,True,False,False,True,False
603073.SH,彩蝶实业,纺织,主板,20230316,施建明,233160.0,24.0393,1.6868,1192.0,23.316,施建明,35.6241,20250930,35.6241,1.0,,,,,,,True,False,False,False,False
301013.SZ,利和兴,专用机械,创业板,20210629,林宜潘,587396.2997,,7.6543,847.0,58.739629969999996,林宜潘,23.4471,20250930,23.4471,1.0,20250825,3.0,40.666666666666664,0.0,0.0,3.0,True,True,False,True,False
603191.SH,望变电气,电气设备,主板,20220428,杨泽民,706454.2921,102.025,2.8528,2223.0,70.64542921,杨泽民,15.8321,20251231,15.8321,1.0,20251227,1.0,48.0,1.0,1.0,1.0,True,False,True,False,False
688592.SH,司南导航,通信设备,科创板,20230816,王永泉,378164.8858,258.994,4.0142,582.0,37.81648858,王永泉,28.9665,20250930,28.9665,1.0,20251022,1.0,42.0,0.0,0.0,1.0,True,True,False,False,False
301320.SZ,豪江智能,电气设备,创业板,20230609,宫志强,316151.37,152.0303,2.982,1166.0,31.615137,宫志强,49.4478,20250930,49.4478,1.0,20251121,1.0,39.0,0.0,0.0,1.0,True,True,False,False,False
603281.SH,江瀚新材,化工原料,主板,20230131,甘书官,1417173.3359,30.3324,3.0159,994.0,141.71733359,甘书官,10.1214,20250930,10.1214,1.0,20250909,1.0,50.0,0.0,0.0,1.0,True,False,False,False,False
603207.SH,小方制药,化学制药,主板,20240826,方之光,453029.94,21.2196,4.7938,404.0,45.302994,運佳遠東有限公司,58.5949,20250930,,,20251111,1.0,47.0,0.0,0.0,1.0,False,False,False,False,False
301588.SZ,美新科技,家居用品,创业板,20240313,林东亮,267690.182,58.8914,2.8626,905.0,26.769018199999998,新兴亚洲投资有限公司,36.0094,20250930,,,20251204,3.0,43.333333333333336,0.3333333333333333,1.0,3.0,False,True,False,True,False
001228.SZ,永泰运,仓储物流,主板,20220429,陈永夫,357190.3904,38.4894,2.1258,1418.0,35.71903904,陈永夫,30.8093,20250930,30.8093,1.0,20251017,11.0,48.45454545454545,0.8,8.0,10.0,True,False,True,True,False
301172.SZ,君逸数码,软件服务,创业板,20230726,曾立军,528823.68,160.2903,3.6106,333.0,52.88236800000001,曾立军,32.6136,20250930,32.6136,1.0,20251114,1.0,34.0,1.0,1.0,1.0,True,True,True,False,False
301222.SZ,浙江恒威,电气设备,创业板,20220309,汪剑平,386732.0928,37.2965,2.6989,407.0,38.67320928,嘉兴恒茂企业管理有限公司,38.128,20250930,12.4816,3.0,20250919,4.0,60.5,0.25,1.0,4.0,True,False,False,True,False
920284.BJ,灵鸽科技,专用机械,北交所,20231219,王洪良,347154.8419,,11.1543,228.0,34.71548419,王洪良,20.2713,20250930,20.2713,1.0,20250911,5.0,45.2,0.4,2.0,5.0,True,False,False,True,False
688255.SH,凯尔达,机械基件,科创板,20211025,王健,327159.7149,123.9889,3.0955,477.0,32.71597149,凯尔达集团有限公司,34.4031,20250930,,,20250917,4.0,57.25,0.25,1.0,4.0,False,False,False,True,False
603130.SH,云中马,纺织,主板,20221118,叶福忠,611663.1616,58.4891,4.3063,1422.0,61.16631616,叶福忠,45.2181,20251231,45.2181,1.0,20251227,13.0,50.38461538461539,0.15384615384615385,2.0,13.0,True,False,False,True,False
300774.SZ,倍杰特,环境保护,创业板,20210804,权秋红,711657.5321,84.6216,4.7899,767.0,71.16575320999999,权秋红,40.384,20251231,40.384,1.0,20251014,2.0,38.5,1.0,2.0,2.0,True,True,True,False,False
688507.SH,索辰科技,软件服务,科创板,20230418,陈灏,858384.9163,266.8162,3.0057,323.0,85.83849163000001,陈灏,26.6847,20250930,26.6847,1.0,20250828,1.0,39.0,1.0,1.0,1.0,True,True,True,False,False
001316.SZ,润贝航科,批发业,主板,20220624,刘俊锋,582944.4869,31.7026,4.4422,164.0,58.29444869,嘉仑(海南)投资发展有限公司,61.0823,20251231,5.4973,2.0,20250715,3.0,37.0,0.0,0.0,3.0,True,True,False,True,False
301428.SZ,世纪恒通,互联网,创业板,20230519,杨兴海,341880.0012,77.9052,2.6869,2901.0,34.18800012,杨兴海,34.9966,20250930,34.9966,1.0,20251128,1.0,36.0,0.0,0.0,1.0,True,True,False,False,False
603376.SH,大明电子,汽车配件,主板,20251106,周明明,1354403.386,48.0122,8.0453,4496.0,135.4403386,,,,,,20251016,14.0,50.07142857142857,0.21428571428571427,3.0,14.0,False,False,False,True,False
301119.SZ,正强股份,汽车配件,创业板,20211122,许正庆,479336.0,41.4369,4.6987,639.0,47.9336,杭州正强控股有限公司,38.25,20250930,15.3,3.0,20250912,9.0,53.0,0.1111111111111111,1.0,9.0,True,False,False,True,False
603162.SH,海通发展,水运,主板,20230329,曾而斌,1303983.7427,21.4557,2.8088,355.0,130.39837427,曾而斌,57.917,20251231,57.917,1.0,20250701,1.0,41.0,0.0,0.0,1.0,True,True,False,False,False
688323.SH,瑞华泰,塑料,科创板,20210428,无实际控制人,399423.9409,,5.2755,531.0,39.94239409,航科新世纪科技发展(深圳)有限公司,23.3794,20250930,,,20251220,1.0,61.0,1.0,1.0,1.0,False,False,True,False,False
301602.SZ,超研股份,医疗保健,创业板,20250122,李德来,826247.8717,58.1045,6.3481,756.0,82.62478717,汕头市超声资产经营管理有限公司,51.3227,20250930,,,20251013,1.0,57.0,0.0,0.0,1.0,False,False,False,False,False
301052.SZ,果麦文化,出版业,创业板,20210830,路金波,348237.9139,,5.012,328.0,34.82379139,路金波,24.2603,20251231,24.2603,1.0,20251028,4.0,48.75,0.5,2.0,4.0,True,False,True,True,False
688148.SH,芳源股份,电气设备,科创板,20210806,罗爱平,468338.8627,597.0773,12.18,953.0,46.83388627,罗爱平,15.0318,20251231,15.0318,1.0,20250722,16.0,50.25,0.25,4.0,16.0,True,False,False,True,False
001207.SZ,联科科技,化工原料,主板,20210623,吴晓林,595665.667,20.3515,2.6528,817.0,59.5665667,海南联科投资有限公司,45.6939,20251231,1.9175,2.0,,,,,,,True,False,False,False,False
301111.SZ,粤万年青,中成药,创业板,20211207,欧先涛,307360.0,,4.108,667.0,30.736,广东金欧健康科技有限公司,45.0,20250930,,,20250911,1.0,36.0,0.0,0.0,1.0,False,True,False,False,False
001233.SZ,海安集团,汽车配件,主板,20251125,朱晖,1273917.3379,19.9198,2.7869,1509.0,127.39173378999999,,,,,,20251227,1.0,34.0,0.0,0.0,1.0,False,True,False,False,False
688816.SH,易思维,专用机械,科创板,20260211,郭寅,671900.0,85.6369,3.6376,,67.19,杭州易实思远科技有限公司,35.0825,20251231,12.2677,2.0,,,,,,,True,False,False,False,False
688238.SH,和元生物,医疗保健,科创板,20220322,潘讴东,464061.2405,,3.2623,692.0,46.40612405,潘讴东,18.9212,20251231,18.9212,1.0,20251114,2.0,51.5,1.0,2.0,2.0,True,False,True,False,False
688239.SH,航宇科技,航空,科创板,20210705,张华,1197929.2383,64.4419,6.0835,827.0,119.79292383,山东怀谷企业管理有限公司,20.1585,20250930,3.2165,5.0,20251219,1.0,54.0,1.0,1.0,1.0,False,False,True,False,False
688383.SH,新益昌,专用机械,科创板,20210428,胡新荣,994102.77,,7.5442,1479.0,99.41027700000001,胡新荣,36.8456,20250930,36.8456,1.0,,,,,,,True,False,False,False,False
688646.SH,ST逸飞,专用机械,科创板,20230728,吴轩,506312.3432,,3.58,1000.0,50.63123432,吴轩,25.9882,20251231,25.9882,1.0,20250911,1.0,42.0,0.0,0.0,1.0,True,True,False,False,False
688382.SH,益方生物-U,生物制药,科创板,20220725,XING DAI(代星),1274680.0742,,8.2981,185.0,127.46800741999999,InventisBioHongKongLimited,19.0767,20251231,,,20251210,9.0,52.0,1.0,9.0,9.0,False,False,True,True,False
301258.SZ,富士莱,化学制药,创业板,20220329,钱祥云,294810.72,38.812,1.5422,524.0,29.481071999999998,苏州市富士莱技术服务发展中心(有限合伙),60.216,20250930,,,20250911,8.0,52.857142857142854,0.5,4.0,8.0,False,False,True,True,False
688496.SH,清越科技,元器件,科创板,20221228,高裕弟,254250.0,,2.7292,699.0,25.425,昆山和高信息科技有限公司,37.9081,20250930,,,20250913,1.0,47.0,0.0,0.0,1.0,False,False,False,False,False
300854.SZ,中兰环保,环境保护,创业板,20210916,葛芳,285396.075,,2.9796,391.0,28.539607500000002,葛芳,22.8318,20250930,22.8318,1.0,20250918,1.0,35.0,0.0,0.0,1.0,True,True,False,False,False
301180.SZ,万祥科技,元器件,创业板,20211116,黄军,803220.08,,6.094,1353.0,80.322008,黄军,37.3239,20250930,37.3239,1.0,20251017,9.0,45.0,0.3333333333333333,3.0,9.0,True,True,False,True,False
301235.SZ,华康洁净,医疗保健,创业板,20220128,谭平涛,557637.5047,51.4752,3.0663,1723.0,55.763750470000005,谭平涛,43.3417,20250930,43.3417,1.0,20251127,12.0,46.75,0.3333333333333333,4.0,12.0,True,False,False,True,False
688410.SH,山外山,医疗保健,科创板,20221226,高光勇,507845.3884,35.485,2.8592,1102.0,50.784538839999996,高光勇,24.2632,20250930,24.2632,1.0,20251205,9.0,51.666666666666664,0.5555555555555556,5.0,9.0,True,False,True,True,False
301125.SZ,腾亚精工,机械基件,创业板,20220608,乐清勇,350992.6099,571.2276,5.8038,1120.0,35.09926099,南京腾亚实业集团有限公司,20.7396,20250930,13.7573,3.0,20250708,12.0,51.166666666666664,0.3333333333333333,4.0,12.0,True,False,False,True,False
301102.SZ,兆讯传媒,广告包装,创业板,20220328,苏壮强,448630.0,107.1779,1.4919,432.0,44.863,三六六移动互联科技有限公司,75.0,20250930,,,20250909,9.0,55.77777777777778,0.7777777777777778,7.0,9.0,False,False,True,True,False
688151.SH,华强科技,医疗保健,科创板,20211206,国务院国有资产监督管理委员会,734474.0,172.0966,1.737,673.0,73.4474,中国兵器装备集团有限公司,45.5189,20250930,,,20251230,1.0,61.0,0.0,0.0,1.0,False,False,False,False,False
920014.BJ,特瑞斯,专用机械,北交所,20221213,许颉,161703.898,182.779,2.0523,562.0,16.1703898,许颉,21.6488,20250930,21.6488,1.0,20250916,3.0,45.0,0.0,0.0,3.0,True,True,False,True,False
603163.SH,圣晖集成,建筑工程,主板,20221013,无实际控制人,1109200.0,71.7714,9.4929,714.0,110.92,SHENGHUEIINTERNATIONALCO.LTD.,64.9973,20251231,,,20250625,9.0,53.666666666666664,0.5555555555555556,5.0,9.0,False,False,True,True,False
301353.SZ,普莱得,专用机械,创业板,20230530,杨伟明,277067.4847,40.0971,2.1398,867.0,27.706748469999997,杨伟明,17.1312,20250930,17.1312,1.0,20251119,4.0,48.75,0.25,1.0,4.0,True,False,False,True,False
688352.SH,颀中科技,半导体,科创板,20230420,合肥市人民政府国有资产监督管理委员会,1476784.3117,,2.535,2192.0,147.67843117,合肥颀中科技控股有限公司,33.399,20251231,,,20250917,1.0,56.0,1.0,1.0,1.0,False,False,True,False,False
301015.SZ,百洋医药,医药商业,创业板,20210630,付钢,1398685.6689,26.5393,5.8724,3064.0,139.86856688999998,百洋医药集团有限公司,67.9761,20250930,,,20250917,12.0,56.333333333333336,0.75,9.0,12.0,False,False,True,True,False
920187.BJ,通领科技,汽车配件,北交所,20260305,项春潮,235872.0,15.996,1.8867,,23.5872,,,,,,,,,,,,False,False,False,False,False
920351.BJ,华光源海,仓储物流,北交所,20221229,刘慧,161809.1369,84.4407,3.6979,481.0,16.18091369,湖南轩凯企业管理咨询有限公司,33.566,20250930,12.0576,3.0,20250902,1.0,53.0,1.0,1.0,1.0,True,False,True,False,False
301502.SZ,华阳智能,电气设备,创业板,20240202,许云初,271489.126,82.1473,3.2657,540.0,27.1489126,江苏华阳投资有限公司,36.7568,20250930,9.5775,5.0,20250701,2.0,52.5,0.5,1.0,2.0,False,False,True,False,False
688448.SH,磁谷科技,专用机械,科创板,20220921,吴立华,464306.904,465.023,4.578,409.0,46.430690399999996,吴立华,17.4593,20251231,17.4593,1.0,20251223,15.0,50.06666666666667,0.6,9.0,15.0,True,False,True,True,False
301608.SZ,博实结,通信设备,创业板,20240801,周小强,772077.24,34.8782,3.6506,1541.0,77.207724,周小强,33.8835,20251231,33.8835,1.0,20250808,1.0,45.0,0.0,0.0,1.0,True,True,False,False,False
301456.SZ,盘古智能,电气设备,创业板,20230714,邵安仓,453600.1321,67.1299,2.0606,538.0,45.36001321,邵安仓,30.5304,20250930,30.5304,1.0,20251122,1.0,52.0,1.0,1.0,1.0,True,False,True,False,False
920304.BJ,迪尔化工,化工原料,北交所,20230418,刘西玉,213109.266,37.2185,3.7448,367.0,21.310926600000002,兴迪尔控股股份公司,19.6434,20250930,4.7321,7.0,20251014,14.0,54.285714285714285,0.35714285714285715,5.0,14.0,False,False,False,True,False
920665.BJ,科强股份,橡胶,北交所,20230926,周明,151568.34,46.6393,2.098,377.0,15.156834,周明,15.9313,20250930,15.9313,1.0,20250724,1.0,39.0,0.0,0.0,1.0,True,True,False,False,False
601022.SH,宁波远洋,水运,主板,20221208,浙江省人民政府国有资产监督管理委员会,1167300.9339,17.8462,1.9036,844.0,116.73009339000001,宁波舟山港股份有限公司,72.9005,20251231,,,20251226,1.0,60.0,0.0,0.0,1.0,False,False,False,False,False
001390.SZ,古麒绒材,纺织,主板,20250529,谢玉成,436400.0,25.7378,2.7493,124.0,43.64,谢玉成,35.187,20250930,35.187,1.0,20250911,3.0,46.666666666666664,0.0,0.0,3.0,True,False,False,True,False
920571.BJ,国航远洋,水运,北交所,20221215,王炎平,607615.7536,219.2498,4.4951,612.0,60.76157536,王炎平,31.7197,20251231,31.7197,1.0,20250912,13.0,54.46153846153846,0.6923076923076923,9.0,13.0,True,False,True,True,False
001226.SZ,拓山重工,工程机械,主板,20220622,徐杨顺,338538.8178,157.8571,4.6455,711.0,33.85388178,徐杨顺,55.9666,20250930,55.9666,1.0,20251225,1.0,32.0,0.0,0.0,1.0,True,True,False,False,False
920175.BJ,东方碳素,化工原料,北交所,20230630,杨遂运,121261.0,,1.8268,387.0,12.1261,杨遂运,44.448,20251231,44.448,1.0,20250926,1.0,37.0,0.0,0.0,1.0,True,True,False,False,False
920405.BJ,海希通讯,电器仪表,北交所,20211105,周彤,301559.0,51.2393,3.7064,400.0,30.1559,周彤,21.924,20250930,21.924,1.0,20251115,1.0,42.0,1.0,1.0,1.0,True,True,True,False,False
301331.SZ,恩威医药,中成药,创业板,20220921,薛永新,275956.0409,53.0071,2.6332,1548.0,27.595604090000002,成都恩威投资(集团)有限公司,28.8975,20250930,,,,,,,,,False,False,False,False,False
688701.SH,卓锦股份,环境保护,科创板,20210916,卓未龙,123803.737,,8.695,173.0,12.3803737,卓未龙,34.7933,20250930,34.7933,1.0,20250926,4.0,51.75,0.5,2.0,4.0,True,False,True,True,False
920491.BJ,奥迪威,元器件,北交所,20220614,张曙光,383768.3064,40.8138,3.576,956.0,38.37683064,张曙光,15.3879,20251231,15.3879,1.0,20250926,1.0,42.0,0.0,0.0,1.0,True,True,False,False,False
688426.SH,康为世纪,生物制药,科创板,20221025,王春香,225324.9131,,1.6626,770.0,22.53249131,北京康为世纪生物科技有限公司,44.8025,20250930,,,20250916,3.0,36.666666666666664,0.6666666666666666,2.0,3.0,False,True,True,True,False
